annee,indicateur,valeur,region
2021,Population,1807898.0,Sud-Est
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2021,Population,122000.0,Total
2022,Population,1454456.0,Artibonite
2022,Population,693287.0,Artibonite
2022,Population,1091502.0,Artibonite
2022,Population,2018846.0,Artibonite
2022,Population,463892.0,Artibonite
2022,Population,2313562.0,Artibonite
2022,Population,1823288.0,Artibonite
2022,Population,1004795.0,Artibonite
2022,Population,924080.0,Artibonite
2022,Population,1005011.0,Artibonite
2022,Population,1071484.0,Artibonite
2022,Population,1020016.0,Artibonite
2022,Population,1964954.0,Artibonite
2022,Population,1384270.0,Artibonite
2022,Population,2227147.0,Artibonite
2022,Population,444336.0,Artibonite
2022,Population,595698.0,Artibonite
2022,Population,1525263.0,Centre
2022,Population,624022.0,Centre
2022,Population,1130839.0,Centre
2022,Population,1291777.0,Centre
2022,Population,167543.0,Centre
2022,Population,1547733.0,Centre
2022,Population,2225772.0,Centre
2022,Population,1603799.0,Centre
2022,Population,1649350.0,Centre
2022,Population,89010.0,Centre
2022,Population,324822.0,Centre
2022,Population,2318919.0,Centre
2022,Population,1681874.0,Centre
2022,Population,2434019.0,Centre
2022,Population,1717316.0,Centre
2022,Population,438173.0,Centre
2022,Population,194722.0,Centre
2022,Population,1010325.0,Centre
2022,Population,1747848.0,Centre
2022,Population,1977710.0,Centre
2022,Population,519102.0,Centre
2022,Population,266116.0,Centre
2022,Population,2239148.0,Grand'Anse
2022,Population,423081.0,Grand'Anse
2022,Population,1351347.0,Grand'Anse
2022,Population,1954288.0,Grand'Anse
2022,Population,2368495.0,Grand'Anse
2022,Population,407413.0,Grand'Anse
2022,Population,324903.0,Grand'Anse
2022,Population,551561.0,Grand'Anse
2022,Population,1364140.0,Grand'Anse
2022,Population,1923625.0,Grand'Anse
2022,Population,2068002.0,Grand'Anse
2022,Population,1832939.0,Grand'Anse
2022,Population,620789.0,Grand'Anse
2022,Population,1317225.0,Grand'Anse
2022,Population,1628757.0,Grand'Anse
2022,Population,709691.0,Grand'Anse
2022,Population,695741.0,Grand'Anse
2022,Population,329079.0,Nippes
2022,Population,184740.0,Nippes
2022,Population,2372726.0,Nippes
2022,Population,1681688.0,Nippes
2022,Population,1920469.0,Nippes
2022,Population,2222996.0,Nippes
2022,Population,765075.0,Nippes
2022,Population,131001.0,Nippes
2022,Population,485871.0,Nippes
2022,Population,404051.0,Nippes
2022,Population,1345112.0,Nippes
2022,Population,2443222.0,Nippes
2022,Population,2143987.0,Nippes
2022,Population,1351794.0,Nippes
2022,Population,2329287.0,Nippes
2022,Population,1332451.0,Nippes
2022,Population,1613825.0,Nippes
2022,Population,2279198.0,Nippes
2022,Population,2456399.0,Nippes
2022,Population,1118809.0,Nippes
2022,Population,870534.0,Nippes
2022,Population,1771251.0,Nippes
2022,Population,1581615.0,Nippes
2022,Population,2228413.0,Nippes
2022,Population,1435347.0,Nippes
2022,Population,200775.0,Nippes
2022,Population,970352.0,Nord
2022,Population,1575474.0,Nord
2022,Population,163301.0,Nord
2022,Population,928608.0,Nord
2022,Population,827542.0,Nord
2022,Population,668196.0,Nord
2022,Population,859554.0,Nord
2022,Population,1817479.0,Nord
2022,Population,1933063.0,Nord
2022,Population,1369991.0,Nord
2022,Population,1936777.0,Nord
2022,Population,1704016.0,Nord
2022,Population,101480.0,Nord
2022,Population,1403494.0,Nord
2022,Population,955203.0,Nord
2022,Population,565674.0,Nord
2022,Population,1870256.0,Nord-Est
2022,Population,2009540.0,Nord-Est
2022,Population,766358.0,Nord-Est
2022,Population,443241.0,Nord-Est
2022,Population,335217.0,Nord-Est
2022,Population,1933256.0,Nord-Est
2022,Population,1731104.0,Nord-Est
2022,Population,964065.0,Nord-Est
2022,Population,2176909.0,Nord-Est
2022,Population,2211107.0,Nord-Est
2022,Population,1998524.0,Nord-Est
2022,Population,470733.0,Nord-Est
2022,Population,564875.0,Nord-Est
2022,Population,1730007.0,Nord-Est
2022,Population,745907.0,Nord-Est
2022,Population,2108089.0,Nord-Est
2022,Population,1068975.0,Nord-Est
2022,Population,2265486.0,Nord-Est
2022,Population,2018986.0,Nord-Est
2022,Population,2464761.0,Nord-Ouest
2022,Population,480243.0,Nord-Ouest
2022,Population,873267.0,Nord-Ouest
2022,Population,2033432.0,Nord-Ouest
2022,Population,1833449.0,Nord-Ouest
2022,Population,574461.0,Nord-Ouest
2022,Population,951701.0,Nord-Ouest
2022,Population,67288.0,Nord-Ouest
2022,Population,147780.0,Nord-Ouest
2022,Population,1088569.0,Nord-Ouest
2022,Population,739785.0,Nord-Ouest
2022,Population,1243968.0,Nord-Ouest
2022,Population,1770788.0,Nord-Ouest
2022,Population,1275811.0,Nord-Ouest
2022,Population,1883667.0,Nord-Ouest
2022,Population,1402608.0,Ouest
2022,Population,1922534.0,Ouest
2022,Population,1836046.0,Ouest
2022,Population,1416692.0,Ouest
2022,Population,65646.0,Ouest
2022,Population,497273.0,Ouest
2022,Population,2002814.0,Ouest
2022,Population,2428150.0,Ouest
2022,Population,2318578.0,Ouest
2022,Population,157332.0,Ouest
2022,Population,2169675.0,Ouest
2022,Population,1566983.0,Ouest
2022,Population,1144439.0,Ouest
2022,Population,1845725.0,Ouest
2022,Population,1372095.0,Ouest
2022,Population,1273191.0,Ouest
2022,Population,2387209.0,Ouest
2022,Population,979379.0,Ouest
2022,Population,2303714.0,Ouest
2022,Population,2293210.0,Ouest
2022,Population,915935.0,Ouest
2022,Population,683206.0,Ouest
2022,Population,1242823.0,Ouest
2022,Population,1514753.0,Port-au-Prince
2022,Population,1936348.0,Port-au-Prince
2022,Population,1514770.0,Port-au-Prince
2022,Population,1372148.0,Port-au-Prince
2022,Population,1330193.0,Port-au-Prince
2022,Population,1222111.0,Port-au-Prince
2022,Population,673577.0,Port-au-Prince
2022,Population,1971685.0,Port-au-Prince
2022,Population,1635501.0,Port-au-Prince
2022,Population,168554.0,Port-au-Prince
2022,Population,2085998.0,Port-au-Prince
2022,Population,1236368.0,Port-au-Prince
2022,Population,1434960.0,Port-au-Prince
2022,Population,1930527.0,Port-au-Prince
2022,Population,1959294.0,Port-au-Prince
2022,Population,988541.0,Port-au-Prince
2022,Population,2227187.0,Port-au-Prince
2022,Population,1128307.0,Port-au-Prince
2022,Population,908443.0,Port-au-Prince
2022,Population,2209303.0,Port-au-Prince
2022,Population,1012017.0,Port-au-Prince
2022,Population,714249.0,Port-au-Prince
2022,Population,624749.0,Port-au-Prince
2022,Population,679340.0,Port-au-Prince
2022,Population,1065099.0,Port-au-Prince
2022,Population,2287907.0,Sud
2022,Population,1312635.0,Sud
2022,Population,1896680.0,Sud
2022,Population,350793.0,Sud
2022,Population,405204.0,Sud
2022,Population,1930791.0,Sud
2022,Population,1052612.0,Sud
2022,Population,215223.0,Sud
2022,Population,359911.0,Sud
2022,Population,604658.0,Sud
2022,Population,1601611.0,Sud
2022,Population,304385.0,Sud
2022,Population,1723242.0,Sud
2022,Population,710257.0,Sud
2022,Population,1807064.0,Sud
2022,Population,1407204.0,Sud
2022,Population,124457.0,Sud
2022,Population,1007351.0,Sud
2022,Population,944705.0,Sud
2022,Population,2194255.0,Sud
2022,Population,1879461.0,Sud
2022,Population,1955194.0,Sud
2022,Population,444592.0,Sud
2022,Population,2458319.0,Sud
2022,Population,1470480.0,Sud
2022,Population,102581.0,Sud-Est
2022,Population,97925.0,Sud-Est
2022,Population,1451079.0,Sud-Est
2022,Population,1179413.0,Sud-Est
2022,Population,1738039.0,Sud-Est
2022,Population,1582106.0,Sud-Est
2022,Population,744107.0,Sud-Est
2022,Population,2302289.0,Sud-Est
2022,Population,1431364.0,Sud-Est
2022,Population,898365.0,Sud-Est
2022,Population,976662.0,Sud-Est
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2022,Population,124000.0,Total
2023,Population,810088.0,Artibonite
2023,Population,1041294.0,Artibonite
2023,Population,1449374.0,Artibonite
2023,Population,846354.0,Artibonite
2023,Population,232035.0,Artibonite
2023,Population,2267923.0,Artibonite
2023,Population,273540.0,Artibonite
2023,Population,200476.0,Artibonite
2023,Population,2180966.0,Artibonite
2023,Population,2125026.0,Artibonite
2023,Population,2390228.0,Artibonite
2023,Population,1890515.0,Artibonite
2023,Population,1563486.0,Artibonite
2023,Population,677583.0,Artibonite
2023,Population,1892251.0,Artibonite
2023,Population,891303.0,Artibonite
2023,Population,2092083.0,Artibonite
2023,Population,448907.0,Artibonite
2023,Population,2044672.0,Artibonite
2023,Population,2143426.0,Artibonite
2023,Population,2212297.0,Artibonite
2023,Population,939539.0,Centre
2023,Population,1988195.0,Centre
2023,Population,709732.0,Centre
2023,Population,825603.0,Centre
2023,Population,981109.0,Centre
2023,Population,311689.0,Centre
2023,Population,1568790.0,Centre
2023,Population,2299408.0,Centre
2023,Population,2062124.0,Centre
2023,Population,517352.0,Centre
2023,Population,2364014.0,Centre
2023,Population,192089.0,Centre
2023,Population,1920294.0,Centre
2023,Population,705326.0,Centre
2023,Population,1493150.0,Centre
2023,Population,1744589.0,Centre
2023,Population,582921.0,Grand'Anse
2023,Population,1321595.0,Grand'Anse
2023,Population,907567.0,Grand'Anse
2023,Population,1087613.0,Grand'Anse
2023,Population,97881.0,Grand'Anse
2023,Population,706959.0,Grand'Anse
2023,Population,2115871.0,Grand'Anse
2023,Population,1829363.0,Grand'Anse
2023,Population,1164135.0,Grand'Anse
2023,Population,584676.0,Grand'Anse
2023,Population,919481.0,Grand'Anse
2023,Population,617221.0,Grand'Anse
2023,Population,872684.0,Grand'Anse
2023,Population,1912614.0,Grand'Anse
2023,Population,1388556.0,Grand'Anse
2023,Population,2418634.0,Grand'Anse
2023,Population,1897484.0,Grand'Anse
2023,Population,1480048.0,Grand'Anse
2023,Population,1859702.0,Grand'Anse
2023,Population,948333.0,Nippes
2023,Population,944443.0,Nippes
2023,Population,1383103.0,Nippes
2023,Population,640615.0,Nippes
2023,Population,632647.0,Nippes
2023,Population,2124527.0,Nippes
2023,Population,1695821.0,Nippes
2023,Population,1443260.0,Nippes
2023,Population,1973413.0,Nippes
2023,Population,1802395.0,Nippes
2023,Population,1040529.0,Nippes
2023,Population,690652.0,Nippes
2023,Population,187825.0,Nippes
2023,Population,123296.0,Nippes
2023,Population,2328750.0,Nippes
2023,Population,938628.0,Nippes
2023,Population,808788.0,Nippes
2023,Population,1261703.0,Nippes
2023,Population,2133875.0,Nord
2023,Population,2189575.0,Nord
2023,Population,568970.0,Nord
2023,Population,1133509.0,Nord
2023,Population,1073186.0,Nord
2023,Population,1780751.0,Nord
2023,Population,1962855.0,Nord
2023,Population,218906.0,Nord
2023,Population,448995.0,Nord
2023,Population,214731.0,Nord
2023,Population,69651.0,Nord
2023,Population,119369.0,Nord
2023,Population,864421.0,Nord
2023,Population,1354421.0,Nord
2023,Population,557519.0,Nord-Est
2023,Population,2042177.0,Nord-Est
2023,Population,1845922.0,Nord-Est
2023,Population,1547738.0,Nord-Est
2023,Population,289265.0,Nord-Est
2023,Population,1071633.0,Nord-Est
2023,Population,2270109.0,Nord-Est
2023,Population,275175.0,Nord-Est
2023,Population,1830487.0,Nord-Est
2023,Population,1965085.0,Nord-Est
2023,Population,413852.0,Nord-Est
2023,Population,84350.0,Nord-Est
2023,Population,604337.0,Nord-Est
2023,Population,636044.0,Nord-Est
2023,Population,1642823.0,Nord-Est
2023,Population,2183082.0,Nord-Est
2023,Population,92778.0,Nord-Est
2023,Population,2492747.0,Nord-Est
2023,Population,388836.0,Nord-Est
2023,Population,2174993.0,Nord-Est
2023,Population,72200.0,Nord-Est
2023,Population,384040.0,Nord-Est
2023,Population,2173803.0,Nord-Est
2023,Population,1180341.0,Nord-Est
2023,Population,1255741.0,Nord-Est
2023,Population,1179232.0,Nord-Ouest
2023,Population,1154298.0,Nord-Ouest
2023,Population,1128792.0,Nord-Ouest
2023,Population,315435.0,Nord-Ouest
2023,Population,542099.0,Nord-Ouest
2023,Population,2073726.0,Nord-Ouest
2023,Population,1965063.0,Nord-Ouest
2023,Population,638042.0,Nord-Ouest
2023,Population,400325.0,Nord-Ouest
2023,Population,1052020.0,Nord-Ouest
2023,Population,1865340.0,Nord-Ouest
2023,Population,804738.0,Nord-Ouest
2023,Population,1758192.0,Nord-Ouest
2023,Population,945485.0,Nord-Ouest
2023,Population,1462968.0,Nord-Ouest
2023,Population,1610283.0,Nord-Ouest
2023,Population,683861.0,Ouest
2023,Population,1277886.0,Ouest
2023,Population,1061300.0,Ouest
2023,Population,2359255.0,Ouest
2023,Population,158983.0,Ouest
2023,Population,1875420.0,Ouest
2023,Population,777529.0,Ouest
2023,Population,1335874.0,Ouest
2023,Population,1303982.0,Ouest
2023,Population,2233254.0,Ouest
2023,Population,2488783.0,Ouest
2023,Population,568026.0,Ouest
2023,Population,1994758.0,Ouest
2023,Population,180478.0,Ouest
2023,Population,1584310.0,Ouest
2023,Population,1324370.0,Ouest
2023,Population,1596714.0,Ouest
2023,Population,2193415.0,Ouest
2023,Population,1594157.0,Ouest
2023,Population,2235870.0,Port-au-Prince
2023,Population,2225418.0,Port-au-Prince
2023,Population,1648279.0,Port-au-Prince
2023,Population,2226370.0,Port-au-Prince
2023,Population,2208879.0,Port-au-Prince
2023,Population,1116184.0,Port-au-Prince
2023,Population,393707.0,Port-au-Prince
2023,Population,1749804.0,Port-au-Prince
2023,Population,628993.0,Port-au-Prince
2023,Population,615189.0,Port-au-Prince
2023,Population,299464.0,Port-au-Prince
2023,Population,2400798.0,Port-au-Prince
2023,Population,73256.0,Port-au-Prince
2023,Population,334931.0,Port-au-Prince
2023,Population,252873.0,Port-au-Prince
2023,Population,1708665.0,Port-au-Prince
2023,Population,1102706.0,Port-au-Prince
2023,Population,2163505.0,Port-au-Prince
2023,Population,876026.0,Port-au-Prince
2023,Population,836325.0,Port-au-Prince
2023,Population,1695646.0,Port-au-Prince
2023,Population,2357758.0,Sud
2023,Population,2093166.0,Sud
2023,Population,1563057.0,Sud
2023,Population,326221.0,Sud
2023,Population,386942.0,Sud
2023,Population,2465334.0,Sud
2023,Population,1610460.0,Sud
2023,Population,1690373.0,Sud
2023,Population,563517.0,Sud
2023,Population,1240848.0,Sud
2023,Population,1735144.0,Sud
2023,Population,672875.0,Sud
2023,Population,461231.0,Sud
2023,Population,2376089.0,Sud
2023,Population,869402.0,Sud
2023,Population,662373.0,Sud
2023,Population,2165675.0,Sud
2023,Population,992349.0,Sud
2023,Population,537388.0,Sud
2023,Population,1183955.0,Sud
2023,Population,159062.0,Sud
2023,Population,2298563.0,Sud
2023,Population,989072.0,Sud
2023,Population,1500804.0,Sud
2023,Population,1935145.0,Sud-Est
2023,Population,108649.0,Sud-Est
2023,Population,1230681.0,Sud-Est
2023,Population,2118642.0,Sud-Est
2023,Population,2228337.0,Sud-Est
2023,Population,734262.0,Sud-Est
2023,Population,319673.0,Sud-Est
2023,Population,1668752.0,Sud-Est
2023,Population,883122.0,Sud-Est
2023,Population,1962423.0,Sud-Est
2023,Population,1511755.0,Sud-Est
2023,Population,772561.0,Sud-Est
2023,Population,1386042.0,Sud-Est
2023,Population,146939.0,Sud-Est
2023,Population,1331836.0,Sud-Est
2023,Population,389450.0,Sud-Est
2023,Population,662947.0,Sud-Est
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2023,Population,126000.0,Total
2024,Population,2095586.0,Artibonite
2024,Population,165656.0,Artibonite
2024,Population,913555.0,Artibonite
2024,Population,1601480.0,Artibonite
2024,Population,2171996.0,Artibonite
2024,Population,2401788.0,Artibonite
2024,Population,1556387.0,Artibonite
2024,Population,1753216.0,Artibonite
2024,Population,134824.0,Artibonite
2024,Population,1073169.0,Artibonite
2024,Population,467252.0,Artibonite
2024,Population,2028192.0,Artibonite
2024,Population,873335.0,Artibonite
2024,Population,733233.0,Artibonite
2024,Population,1947805.0,Artibonite
2024,Population,2022021.0,Artibonite
2024,Population,1864654.0,Artibonite
2024,Population,1341843.0,Artibonite
2024,Population,1574251.0,Artibonite
2024,Population,1163215.0,Artibonite
2024,Population,2091760.0,Artibonite
2024,Population,1625390.0,Artibonite
2024,Population,2245246.0,Artibonite
2024,Population,1528286.0,Centre
2024,Population,75463.0,Centre
2024,Population,750000.0,Centre
2024,Population,2117399.0,Centre
2024,Population,635134.0,Centre
2024,Population,200614.0,Centre
2024,Population,1170021.0,Centre
2024,Population,1613734.0,Centre
2024,Population,820509.0,Centre
2024,Population,2505588.0,Centre
2024,Population,2049653.0,Centre
2024,Population,876642.0,Centre
2024,Population,1777665.0,Centre
2024,Population,190147.0,Centre
2024,Population,2137685.0,Centre
2024,Population,356724.0,Centre
2024,Population,2480917.0,Centre
2024,Population,1531224.0,Centre
2024,Population,540951.0,Centre
2024,Population,2257733.0,Centre
2024,Population,568782.0,Grand'Anse
2024,Population,410010.0,Grand'Anse
2024,Population,2120435.0,Grand'Anse
2024,Population,2039834.0,Grand'Anse
2024,Population,798928.0,Grand'Anse
2024,Population,872647.0,Grand'Anse
